Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),ID,Cycle_Index
15.155422,-7.854837,1.8510321e+06,synthetic_0,994
-4.0665035,8.987786,1.5962716e+06,synthetic_0,995
-9.8455515,0.62013954,371157.25,synthetic_0,996
3.3488913,-26.854948,1.2216159e+06,synthetic_0,997
-33.84849,47.43653,267598.9,synthetic_0,998
2.8101976,4.8078604,2.488351e+06,synthetic_0,999
18.751211,-50.334846,1.3834761e+06,synthetic_0,1000
-6.6087565,-11.129418,563489.9,synthetic_0,1001
-1.1048508,22.973331,1.1993915e+06,synthetic_0,1002
6.765778,15.528035,-1.2343612e+06,synthetic_0,1003
-2.288559,10.9455595,3.4947438e+06,synthetic_0,1004
14.790598,9.316522,-3.2669778e+06,synthetic_0,1005
8.55911,37.570858,762769.5,synthetic_0,1006
2.6041725,3.4454234,-89169.9,synthetic_0,1007
0.97317725,-2.2831428,21641.25,synthetic_0,1008
16.652115,-12.496756,-359460.12,synthetic_0,1009
18.354717,-2.4351609,1.9296618e+06,synthetic_0,1010
5.1050873,-7.829244,-1.1595616e+06,synthetic_0,1011
9.960884,1.4327992,-553423.25,synthetic_0,1012
7.0740104,-2.696407,-642054.3,synthetic_0,1013
30.147345,17.771658,-2.7065272e+06,synthetic_0,1014
3.0612733,19.027687,483701.97,synthetic_0,1015
0.47278622,-12.353857,714371.56,synthetic_0,1016
1.650527,7.838086,971643.06,synthetic_0,1017
-13.078795,-16.973446,1.2508126e+06,synthetic_0,1018
11.071957,4.570815,-1.5915181e+06,synthetic_0,1019
8.349956,20.79636,-1.0905344e+06,synthetic_0,1020
4.026544,7.865952,2.7413675e+06,synthetic_0,1021
17.145653,26.97417,512420.88,synthetic_0,1022
2.0095015,37.696404,1.4067039e+06,synthetic_0,1023
-20.36137,31.763918,95550.13,synthetic_0,1024
1.8974607,11.260598,-737881.25,synthetic_0,1025
11.806414,1.7555501,-2.7174235e+06,synthetic_0,1026
22.565311,-16.561102,-1.1565498e+06,synthetic_0,1027
-13.228557,-1.0711054,-196726.67,synthetic_0,1028
1.6423702,34.435875,227153.12,synthetic_0,1029
-9.085546,5.6390343,1.4386548e+06,synthetic_0,1030
-8.458741,9.456606,93055.44,synthetic_0,1031
19.2956,0.51573485,-1.2491374e+06,synthetic_0,1032
13.617466,-35.10114,-968448.9,synthetic_0,1033
-14.325656,39.27076,1.2604436e+06,synthetic_0,1034
-6.23603,16.683102,1.0123749e+06,synthetic_0,1035
2.2750053,-1.1108259,2.0442392e+06,synthetic_0,1036
-4.1740937,33.5234,2.0062329e+06,synthetic_0,1037
26.61454,-5.0431275,-1.7180512e+06,synthetic_0,1038
4.099125,-18.258339,1.1812494e+06,synthetic_0,1039
4.809841,17.307701,-1.3953138e+06,synthetic_0,1040
4.368418,25.116396,-855305.7,synthetic_0,1041
3.4311502,7.750624,-2.6014888e+06,synthetic_0,1042
0.023275657,23.075268,-312169.1,synthetic_0,1043
-13.683898,24.420158,1.894971e+06,synthetic_0,1044
27.642061,0.37677875,-2.824745e+06,synthetic_0,1045
24.183851,0.14488547,-2.6111508e+06,synthetic_0,1046
7.6009035,-26.77811,1.2315039e+06,synthetic_0,1047
-18.076052,16.727022,-416894.4,synthetic_0,1048
3.6296606,-0.2629901,769778.7,synthetic_0,1049
-11.379498,-8.016066,901097.0,synthetic_0,1050
-0.9581098,29.342587,983653.8,synthetic_0,1051
10.094884,-4.836415,-2.8716435e+06,synthetic_0,1052
13.161774,-13.568668,-1.7495042e+06,synthetic_0,1053
-14.606574,42.274452,-102442.67,synthetic_0,1054
-1.9930029,-7.6904864,76640.016,synthetic_0,1055
1.5145409,47.16645,-748449.44,synthetic_0,1056
3.192565,-19.505238,706648.25,synthetic_0,1057
10.908768,-21.80244,-143301.92,synthetic_0,1058
9.395661,22.333298,-911245.2,synthetic_0,1059
10.686223,14.619512,-2.7311172e+06,synthetic_0,1060
-16.512104,21.777124,2.1120392e+06,synthetic_0,1061
5.66716,-0.9943498,79317.945,synthetic_0,1062
8.678626,-8.181635,-1.5836189e+06,synthetic_0,1063
5.2475185,18.006516,-1.5944794e+06,synthetic_0,1064
-13.872674,-13.585623,1.8452314e+06,synthetic_0,1065
-1.8364363,-16.655075,1.00174425e+06,synthetic_0,1066
-9.990572,-3.3679125,-1.114962e+06,synthetic_0,1067
8.181736,37.284115,797258.8,synthetic_0,1068
-22.48104,-19.186987,-914112.25,synthetic_0,1069
-9.565996,25.31982,-251517.52,synthetic_0,1070
-4.4858127,-11.628455,-2.7217478e+06,synthetic_0,1071
28.582949,0.04360501,-2.2625282e+06,synthetic_0,1072
-7.3042245,5.7746396,-2.686266e+06,synthetic_0,1073
5.1610637,-35.71933,529955.25,synthetic_0,1074
9.7098055,-9.679043,1.396245e+06,synthetic_0,1075
11.03962,10.864046,279441.4,synthetic_0,1076
15.907739,6.730664,-1.4387982e+06,synthetic_0,1077
-0.7520675,-10.705882,990168.25,synthetic_0,1078
-9.952653,-3.712465,-872002.7,synthetic_0,1079
-1.2070317,37.99402,-249591.73,synthetic_0,1080
10.497948,9.766043,1.8682871e+06,synthetic_0,1081
