Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,ID
637.0,1543.88,454.0,3.91,3.56,2906.2180000003427,3752.22,8158.66,476,1
638.0,1542.94,454.0,3.91,3.561,2895.4189999997616,3752.22,8175.72,475,1
639.0,1540.66,452.1428571436554,3.91,3.561,2888.219000000506,3752.22,8134.34,474,1
640.0,1539.12,453.2571428567171,3.91,3.561,2882.375,3752.38,8146.0,473,1
641.0,1537.06,452.5714285708964,3.909,3.561,2876.344000000506,3752.34,8139.88,472,1
642.0,1534.94,451.2857142854482,3.909,3.561,2870.375,3716.38,8144.38,471,1
643.0,1533.31,450.0,3.908,3.563,2864.375,3716.38,8153.69,470,1
644.0,1531.62,450.0,3.908,3.563,2858.25,3716.25,8144.56,469,1
645.0,1529.44,449.0,3.907,3.563,2852.343999998644,3716.34,8095.56,468,1
646.0,1528.25,447.4285714291036,3.907,3.563,2846.344000000506,3716.34,8137.16,467,1
647.0,1525.56,446.1428571436554,3.907,3.563,2840.343999998644,3716.34,8118.78,466,1
650.0,1503.58,437.0,3.9,3.576,2726.351999999956,3572.35,7927.39,463,1
651.0,1509.15,438.0169999990612,3.904,3.572,2780.352000001818,3608.35,8022.75,462,1
652.0,1510.05,439.21979999914765,3.904,3.57,2792.320000000298,3644.32,8061.76,461,1
653.0,1508.93,438.0,3.903,3.569,2798.322999998927,3644.32,8044.45,460,1
654.0,1507.11,436.7142857145518,3.904,3.57,2798.321000000462,3644.32,8051.81,459,1
655.0,1505.15,435.4285714291036,3.903,3.572,2792.4809999987483,3644.48,8077.15,458,1
656.0,1502.2,434.7428571432829,3.902,3.571,2786.320000000298,3644.32,8057.57,457,1
657.0,1503.13,435.4285714291036,3.904,3.57,2780.321000000462,3608.32,8037.16,456,1
658.0,1502.17,433.7142857145518,3.905,3.569,2780.320000000298,3644.32,8071.81,455,1
659.0,1488.0,433.7142857145518,3.905,3.571,2780.351999999956,3608.35,8028.67,454,1
660.0,1498.43,433.7142857145518,3.904,3.57,2768.3829999994487,3608.38,8064.0,453,1
661.0,1497.47,435.4285714291036,3.905,3.57,2765.857999999076,3608.26,8021.63,452,1
662.0,1497.44,433.0285714287311,3.905,3.571,2762.351999999956,3608.35,8054.95,451,1
663.0,1496.64,432.4363214280456,3.905,3.57,2756.3519999980927,3608.35,8051.81,450,1
664.0,1495.84,434.1428571436554,3.905,3.57,2751.543999997899,3608.34,8048.0,449,1
665.0,1494.75,431.1428571436554,3.904,3.57,2750.3279999997467,3608.33,8056.81,448,1
666.0,1492.98,431.6571428570896,3.904,3.571,2744.344000000506,3608.34,8050.5,447,1
667.0,1490.75,431.5714285708964,3.903,3.571,2738.3120000008494,3572.31,8029.59,446,1
668.0,1488.55,428.5714285708964,3.903,3.571,2732.3280000016093,3572.33,8036.33,445,1
669.0,1486.75,430.2857142854482,3.903,3.572,2726.3279999997467,3572.33,8051.05,444,1
670.0,1484.8,427.2857142854482,3.903,3.573,2720.31299999915,3572.31,8025.56,443,1
671.0,1482.98,427.1999999992549,3.903,3.573,2714.35899999924,3572.36,8053.77,442,1
672.0,1440.22,430.7970000002533,3.884,3.764,2492.281000001356,3430.02,8405.56,441,1
673.0,1454.5,422.0571428555995,3.885,3.879,2391.5429999995977,3320.34,8164.44,440,1
674.0,1465.78,425.2185999993235,3.89,3.584,2606.31299999915,3464.31,8108.56,439,1
675.0,1474.34,427.1999999992549,3.895,3.581,2648.2809999994934,3500.28,8062.22,438,1
676.0,1472.66,426.0,3.896,3.578,2672.31299999915,3536.31,8042.94,437,1
677.0,1474.47,425.4857142847032,3.897,3.582,2666.31299999915,3500.31,8029.16,436,1
678.0,1474.0,424.2857142854482,3.897,3.577,2672.281000001356,3536.28,8051.88,435,1
679.0,1473.09,426.5266857147217,3.896,3.578,2672.344000000506,3500.34,8036.84,434,1
680.0,1472.38,423.0,3.897,3.577,2672.343999998644,3536.34,8033.84,433,1
681.0,1468.38,423.4285714291036,3.896,3.578,2666.375,3500.38,8018.59,432,1
682.0,1469.06,421.7142857145518,3.897,3.579,2654.219000000506,3500.22,8027.91,431,1
683.0,1467.44,421.7142857145518,3.897,3.578,2660.344000000506,3500.34,8032.88,430,1
684.0,1465.06,420.0,3.897,3.578,2654.344000000506,3500.34,8008.81,429,1
685.0,1463.72,421.5,3.897,3.579,2648.2180000003427,3500.22,8015.53,428,1
686.0,1462.69,421.7142857145518,3.898,3.579,2643.5120000001043,3500.31,8014.78,427,1
687.0,1462.16,421.7142857145518,3.897,3.58,2642.25,3500.25,8003.38,426,1
688.0,1462.28,421.7142857145518,3.897,3.581,2636.31299999915,3464.31,8019.66,425,1
689.0,1460.62,420.4285714291036,3.897,3.58,2630.344000000506,3464.34,8000.41,424,1
690.0,1459.75,418.62857142835855,3.896,3.581,2624.3430000003427,3464.34,8004.0,423,1
691.0,1457.81,419.1428571436554,3.897,3.58,2624.375,3464.38,8038.5,422,1
692.0,1454.94,416.1428571436554,3.897,3.581,2618.375,3464.38,7986.59,421,1
693.0,1453.81,417.0,3.896,3.581,2612.344000000506,3464.34,8050.72,420,1
694.0,1452.91,417.2571428567171,3.896,3.581,2606.281000001356,3428.28,8034.41,419,1
695.0,1451.94,415.5,3.896,3.582,2606.31299999915,3428.31,8049.38,418,1
696.0,1413.25,422.4069999996573,3.878,3.769,2394.343999998644,3325.0,8388.0,417,1
697.0,189082.15,174964.38099999912,4.241,3.34,57809.98000000045,69138.08,69138.08,416,1
698.0,1393.18,389.4000000003725,3.885,3.598,2580.3199999984354,4600.38,10252.38,415,1
699.0,1407.39,391.1999999992549,3.9,3.618,2510.351999999956,3320.35,7949.47,414,1
700.0,1410.59,390.9000000003725,3.904,3.613,2558.3820000011474,3356.38,7853.76,413,1
701.0,1409.44,390.30000000074506,3.906,3.612,2569.4948571436107,3356.35,7777.79,412,1
702.0,1406.34,388.80000000074506,3.906,3.611,2564.2220000009984,3356.22,7750.91,411,1
703.0,1402.72,388.80000000074506,3.907,3.612,2552.351999999956,3356.35,7755.65,410,1
704.0,1401.22,388.80000000074506,3.907,3.611,2540.3560000024736,3356.36,7743.14,409,1
705.0,1398.69,386.4000000003725,3.907,3.611,2528.3120000008494,3320.31,7762.3,408,1
706.0,1380.38,382.5,3.903,3.611,2516.226999999956,3320.23,7723.14,407,1
707.0,1369.63,380.3805000018328,3.9,3.615,2450.320000000298,3248.32,7685.12,406,1
708.0,1366.11,379.5,3.9,3.617,2414.3209999986,3212.32,7691.17,405,1
709.0,1365.63,377.08062499947846,3.9,3.616,2402.3209999986,3212.32,7764.99,404,1
710.0,1362.88,378.1714285705239,3.899,3.616,2396.2579999994487,3212.26,7720.03,403,1
711.0,1361.54,377.4857142847032,3.899,3.616,2390.226999999956,3176.23,7737.66,402,1
712.0,1359.47,376.80000000074506,3.898,3.616,2384.375,3176.38,7734.75,401,1
713.0,1354.17,375.0,3.897,3.617,2378.3589999973774,3176.36,7713.56,400,1
714.0,1350.88,373.1999999992549,3.896,3.617,2360.31299999915,3176.31,7700.92,399,1
715.0,1345.61,372.30000000074506,3.896,3.617,2348.265000000596,3140.27,7714.89,398,1
716.0,1341.34,371.4000000003725,3.895,3.617,2336.3279999997467,3140.33,7716.0,397,1
717.0,1335.69,368.5,3.895,3.618,2322.629714285955,3104.34,7706.41,396,1
718.0,1333.31,367.1999999992549,3.895,3.619,2306.25,3104.25,7640.25,395,1
719.0,1330.53,367.1999999992549,3.894,3.619,2300.25,3104.25,7660.74,394,1
720.0,1328.45,367.1999999992549,3.895,3.62,2291.819571431726,3068.39,7649.83,393,1
721.0,1295.42,372.0,3.881,3.794,2051.39100000076,2940.0,8048.64,392,1
722.0,1305.53,363.5,3.884,3.902,2000.375,2852.38,7894.44,391,1
723.0,1317.78,364.1999999992549,3.889,3.627,2214.660714285448,2996.38,7729.34,390,1
724.0,1326.88,366.30000000074506,3.894,3.623,2252.322666667402,3032.31,7666.56,389,1
725.0,1326.03,366.30000000074506,3.895,3.621,2276.31299999915,3068.31,7654.62,388,1
726.0,1324.25,366.30000000074506,3.896,3.622,2271.2631428577006,3068.41,7693.31,387,1
727.0,1321.59,365.5,3.895,3.621,2265.964285714552,3068.25,7680.44,386,1
728.0,1318.31,365.0,3.895,3.621,2258.31299999915,3032.31,7680.91,385,1
729.0,1315.72,364.5,3.895,3.623,2250.504714284092,3032.22,7652.28,384,1
730.0,1314.34,364.0,3.894,3.622,2240.375,3032.38,7684.53,383,1
731.0,1310.66,362.6999999992549,3.894,3.622,2234.3430000003427,3032.34,7647.91,382,1
732.0,1309.88,364.1999999992549,3.893,3.622,2222.375,3032.38,7676.38,381,1
733.0,1308.62,363.30000000074506,3.893,3.622,2219.7725714296103,2996.34,7659.06,380,1
734.0,1305.47,362.0,3.892,3.621,2216.344000000506,2996.34,7649.38,379,1
735.0,1304.75,361.3333333339542,3.892,3.622,2210.4059999994934,2996.41,7624.44,378,1
736.0,1300.12,360.5999999996274,3.892,3.622,2209.454857144505,2996.31,7628.94,377,1
737.0,1295.75,358.5,3.891,3.623,2198.344000000506,2996.34,7632.0,376,1
738.0,1292.22,358.0,3.891,3.644,2183.772571427748,2960.34,7603.47,375,1
739.0,1289.0,356.0,3.89,3.624,2174.3430000003427,2960.34,7627.94,374,1
740.0,1284.22,354.9333333335817,3.889,3.625,2156.18799999915,2960.19,7600.59,373,1
741.0,1281.09,355.19999999925494,3.888,3.626,2144.4069999996573,2924.41,7612.97,372,1
742.0,1279.31,354.0,3.888,3.627,2132.343999998644,2924.31,7599.22,371,1
743.0,1278.41,352.80000000074506,3.888,3.627,2132.3120000008494,2924.31,7595.19,370,1
744.0,1278.88,352.80000000074506,3.888,3.627,2127.200142856688,2924.34,7600.91,369,1
745.0,1246.34,360.0,3.876,3.803,1897.405999999493,2779.0,7989.84,368,1
746.0,1255.62,350.09999999962747,3.877,3.909,1826.3440000005064,2708.34,7770.84,367,1
747.0,1256.94,349.0,3.88,3.634,2065.5178571436554,2852.38,7603.0,366,1
748.0,1263.0,350.0,3.882,3.633,2070.660714285448,2852.38,7500.12,365,1
749.0,1269.31,351.59999999962747,3.885,3.631,2091.169142857194,2888.31,7531.88,364,1
750.0,1268.0,350.5,3.886,3.631,2108.375,2888.38,7505.88,363,1
751.0,1268.62,351.3333333339542,3.886,3.631,2106.5977142862976,2888.31,7554.06,362,1
752.0,1265.31,350.69999999925494,3.885,3.63,2102.375,2888.38,7510.81,361,1
753.0,1261.19,349.0,3.885,3.63,2090.3120000008494,2888.31,7500.38,360,1
754.0,1258.88,347.3333333339542,3.885,3.631,2075.803571429104,2852.38,7492.75,359,1
755.0,1255.38,346.5,3.884,3.632,2065.3928571436554,2852.25,7468.12,358,1
756.0,1255.5,347.3333333339542,3.885,3.632,2055.169142857194,2816.31,7449.0,357,1
757.0,1256.81,347.73333333432674,3.886,3.632,2055.169142857194,2816.31,7512.44,356,1
758.0,1256.69,347.40000000037253,3.886,3.631,2060.31299999915,2816.31,7527.44,355,1
759.0,1257.56,348.0,3.886,3.631,2062.625,2818.62,7543.56,354,1
760.0,1257.44,346.40000000037253,3.886,3.631,2060.25,2852.25,7546.38,353,1
761.0,1255.44,347.0,3.886,3.631,2060.375,2816.38,7580.56,352,1
762.0,1255.19,346.5,3.886,3.632,2054.3120000008494,2816.31,7573.19,351,1
763.0,1252.31,346.6666666660458,3.885,3.632,2054.375,2816.38,7599.12,350,1
764.0,1250.38,345.5,3.884,3.632,2044.8214285708964,2816.25,7579.56,349,1
765.0,1247.12,345.0,3.883,3.633,2039.740571429953,2816.31,7553.06,348,1
766.0,1245.31,344.0,3.884,3.633,2034.660714285448,2816.38,7595.19,347,1
767.0,1243.94,344.0,3.883,3.635,2029.455857142806,2780.31,7558.62,346,1
768.0,1243.62,343.80000000074506,3.884,3.636,2024.25,2780.25,7550.25,345,1
769.0,1220.44,352.81200000084937,3.873,3.798,1799.375,2667.0,7919.06,344,1
770.0,1221.0,340.0,3.872,3.912,1743.5120000001043,2600.31,7779.5,343,1
771.0,1227.19,340.0,3.876,3.641,1962.5987142845988,2744.31,7494.12,342,1
772.0,1234.19,342.0,3.878,3.639,1982.375,2744.38,7490.19,341,1
773.0,1238.62,343.19999999925494,3.878,3.637,2000.3129999991504,2780.31,7536.06,340,1
774.0,1242.12,343.3333333339542,3.88,3.635,2013.964285714552,2780.25,7503.75,339,1
775.0,1239.88,342.0,3.881,3.634,2030.375,2780.38,7496.38,338,1
776.0,1238.25,343.0,3.88,3.635,2024.187000000849,2780.19,7454.69,337,1
777.0,1235.69,342.5,3.88,3.635,2024.3129999991504,2780.38,7484.38,336,1
778.0,1234.38,341.69999999925494,3.88,3.636,2012.3129999991504,2780.31,7470.06,335,1
779.0,1232.0,340.5,3.88,3.636,2003.803571429104,2780.38,7429.94,334,1
780.0,1231.38,341.69999999925494,3.88,3.637,1998.660714285448,2780.38,7441.62,333,1
781.0,1232.5,340.6666666660458,3.88,3.638,1993.4548571445048,2744.31,7474.12,332,1
782.0,1233.0,340.6666666660458,3.88,3.636,1993.455857142806,2744.31,7467.0,331,1
783.0,1231.5,340.0,3.88,3.636,1993.455857142806,2744.31,7468.81,330,1
784.0,1228.88,340.0,3.88,3.637,1993.517857143656,2744.38,7489.62,329,1
785.0,1228.56,338.40000000037253,3.88,3.637,1988.3129999991504,2744.31,7473.19,328,1
786.0,1227.12,338.0,3.88,3.637,1988.375,2744.38,7475.25,327,1
787.0,1224.88,337.5,3.879,3.638,1983.169142857194,2744.31,7461.5,326,1
788.0,1223.12,338.6666666660458,3.879,3.638,1976.312000000849,2744.31,7457.88,325,1
789.0,1221.06,338.5,3.878,3.638,1972.8214285708964,2744.25,7454.12,324,1
790.0,1218.5,336.6666666660458,3.877,3.64,1967.7415714282545,2744.31,7413.12,323,1
791.0,1214.56,334.6666666660458,3.877,3.639,1962.535714285448,2708.25,7461.19,322,1
792.0,1211.94,335.46666666679084,3.877,3.641,1952.375,2708.38,7439.38,321,1
793.0,1200.06,344.4375,3.87,3.804,1694.375,2555.0,7858.5,320,1
794.0,192382.49,5640.0,4.236,3.351,56100.00399999879,67345.63,67345.63,319,1
801.0,1232.67,341.0,3.873,3.65,2013.9392857141795,2780.22,7845.09,312,1
802.0,1235.62,340.5,3.876,3.647,2034.6367142871024,2780.35,7596.45,311,1
803.0,1239.07,339.92479999922216,3.877,3.648,2039.780571429059,2780.35,7564.77,310,1
804.0,1239.74,340.80000000074506,3.877,3.645,2044.8604285698384,2816.29,7539.11,309,1
805.0,1241.28,342.0,3.878,3.646,2042.2695000004023,2816.25,7555.33,308,1
806.0,1242.81,341.3333333339542,3.879,3.644,2044.922428570688,2816.35,7541.31,307,1
807.0,1237.86,340.0,3.878,3.644,2044.8914285711944,2816.32,7547.62,306,1
808.0,1238.3,340.80000000074506,3.878,3.645,2029.4628571439528,2780.32,7519.8,305,1
809.0,1235.58,340.0,3.878,3.644,2029.400857143104,2780.26,7555.91,304,1
810.0,1231.39,339.0,3.876,3.644,2019.2081428579984,2780.35,7505.16,303,1
811.0,1231.78,338.6666666660458,3.877,3.644,2012.350999999792,2780.35,7576.83,302,1
812.0,1228.48,338.09999999962747,3.875,3.644,2003.6475714296105,2744.22,7496.64,301,1
813.0,1231.94,340.0,3.876,3.644,1993.5248571410773,2744.38,7507.39,300,1
814.0,1232.95,337.49612499959767,3.877,3.644,2006.288999998942,2744.29,7586.09,299,1
815.0,1232.25,338.6666666660458,3.875,3.643,2003.7415714282545,2744.31,7575.81,298,1
816.0,1236.52,340.0,3.878,3.643,2003.772571427748,2744.34,7589.86,297,1
817.0,1236.61,340.0,3.877,3.642,2014.198285713792,2780.48,7612.11,296,1
818.0,1228.28,351.6019999999553,3.874,3.802,1785.25,2646.02,7979.39,295,1
819.0,1212.36,335.5,3.868,3.91,1784.327999999747,2636.33,7842.47,294,1
820.0,1204.09,334.6666666660458,3.868,3.648,1952.265999998897,2708.27,7539.91,293,1
821.0,1198.75,333.0,3.867,3.65,1928.359999999404,2672.36,7466.89,292,1
822.0,1202.08,332.6666666660458,3.868,3.65,1911.1701428592205,2672.31,7457.38,291,1
823.0,1204.09,332.6666666660458,3.871,3.649,1922.327999999747,2672.33,7451.42,290,1
824.0,1200.03,332.0,3.868,3.648,1921.470857143402,2672.33,7497.8,289,1
825.0,1211.47,333.3333333339542,3.871,3.649,1910.343999998644,2672.34,7506.84,288,1
826.0,1215.38,335.3333333339542,3.874,3.646,1946.3440000005064,2708.34,7462.03,287,1
827.0,1215.25,334.40000000037253,3.874,3.645,1957.517857143656,2708.38,7506.59,286,1
828.0,1216.59,336.0,3.875,3.644,1957.486857144162,2708.34,7512.5,285,1
829.0,1215.09,334.40000000037253,3.874,3.644,1957.486857144162,2708.34,7536.75,284,1
830.0,1214.78,335.0,3.874,3.645,1952.375,2708.38,7490.38,283,1
831.0,1209.16,332.6666666660458,3.874,3.645,1952.3129999991504,2708.31,7550.56,282,1
832.0,1207.12,334.0,3.873,3.646,1931.740571429953,2672.31,7517.53,281,1
833.0,1206.41,332.0,3.874,3.646,1928.343999998644,2672.34,7567.38,280,1
834.0,1182.19,327.3333333339542,3.863,3.646,1926.628714285791,4204.28,7070.44,279,1
835.0,1189.34,328.0,3.87,3.652,1864.8524285703893,2600.28,7307.91,278,1
836.0,1185.78,327.3333333339542,3.869,3.65,1880.25,2636.25,7381.09,277,1
837.0,1184.94,327.3333333339542,3.869,3.651,1874.375,2600.38,7361.56,276,1
838.0,1182.44,326.6666666660458,3.869,3.651,1870.0262857154007,2600.31,7411.25,275,1
839.0,1192.16,329.3333333339542,3.872,3.651,1859.678571429104,2600.25,7469.03,274,1
840.0,1185.03,326.6666666660458,3.869,3.65,1885.455857142806,2636.38,7438.47,273,1
841.0,1184.69,325.3333333339542,3.87,3.651,1864.8834285717453,2600.31,7410.91,272,1
842.0,1189.31,340.79649999924004,3.867,3.809,1638.343999998644,2478.0,7912.53,271,1
843.0,1196.41,330.0,3.87,3.913,1652.3440000005066,2492.34,7849.06,270,1
844.0,1184.28,329.19999999925494,3.867,3.649,1900.915428571403,2636.34,7537.28,269,1
845.0,1170.81,324.6666666660458,3.864,3.652,1864.884428570047,2600.31,7464.0,268,1
846.0,1170.66,324.6666666660458,3.864,3.654,1826.3430000003427,2564.34,7408.78,267,1
847.0,1171.44,324.40000000037253,3.863,3.654,1826.25,2564.25,7374.47,266,1
848.0,1168.28,322.0,3.863,3.655,1833.9332857150584,2564.22,7375.38,265,1
849.0,1167.56,322.6666666660458,3.865,3.654,1828.915428571403,2564.34,7364.97,264,1
850.0,1168.88,323.3333333339542,3.866,3.655,1823.740571429953,2564.31,7418.31,263,1
851.0,1177.31,324.80000000074506,3.869,3.656,1828.8214285708964,2564.25,7440.5,262,1
852.0,1181.12,326.6666666660458,3.869,3.653,1854.660714285448,2600.38,7431.69,261,1
853.0,1180.25,324.6666666660458,3.87,3.651,1862.1879999991504,2600.19,7455.31,260,1
854.0,1180.0,324.6666666660458,3.869,3.652,1856.437000000849,2600.44,7424.69,259,1
855.0,1179.31,323.3333333339542,3.87,3.653,1856.437000000849,2600.44,7440.12,258,1
856.0,1178.69,324.90000000037253,3.87,3.652,1856.312000000849,2600.31,7455.62,257,1
857.0,1176.81,324.0,3.869,3.652,1856.375,2600.38,7414.69,256,1
858.0,1176.75,324.0,3.869,3.652,1854.660714285448,2600.38,7457.62,255,1
859.0,1172.75,323.3333333339542,3.869,3.652,1849.392857143656,2600.25,7417.56,254,1
860.0,1166.75,322.47619047760963,3.867,3.653,1839.2321428563448,2564.38,7367.5,253,1
861.0,1162.44,321.3333333339542,3.865,3.655,1823.803571429104,2564.38,7413.75,252,1
862.0,1159.0,320.6666666660458,3.864,3.655,1808.25,2528.25,7382.0,251,1
863.0,1156.62,318.8571428563446,3.863,3.657,1798.0892857145518,2528.38,7358.62,250,1
864.0,1156.12,320.0,3.864,3.656,1798.0262857154012,2528.31,7347.88,249,1
865.0,1159.31,319.2380952369422,3.864,3.656,1797.9642857145518,2528.25,7395.5,248,1
866.0,1170.56,333.625,3.865,3.799,1547.375,2387.0,7802.12,247,1
867.0,1169.94,324.0,3.865,3.915,1604.25,2420.25,7880.25,246,1
868.0,1160.06,320.0,3.864,3.655,1834.089285714552,2564.38,7523.44,245,1
869.0,1153.31,320.0,3.863,3.658,1803.1071428563448,2528.25,7450.25,244,1
870.0,1144.25,316.80000000074506,3.86,3.659,1784.25,2528.25,7356.0,243,1
871.0,1136.0,315.3333333339542,3.858,3.66,1756.759428570047,2492.19,7387.31,242,1
872.0,1141.88,316.6666666660458,3.86,3.663,1736.3129999991506,2456.31,7342.56,241,1
873.0,1134.19,314.6666666660458,3.858,3.66,1751.615571429953,2456.19,7344.69,240,1
874.0,1143.06,316.0,3.861,3.661,1731.1071428563446,2456.25,7329.56,239,1
875.0,1140.81,316.6666666660458,3.86,3.66,1756.8214285708964,2492.25,7359.5,238,1
876.0,1141.81,316.0,3.86,3.66,1751.6165714282542,2456.19,7382.94,237,1
877.0,1149.69,317.19999999925494,3.863,3.661,1756.9464285708964,2492.38,7369.75,236,1
878.0,1149.69,316.0,3.864,3.658,1772.3120000008494,2492.31,7372.75,235,1
879.0,1151.44,318.0,3.864,3.658,1772.1870000008494,2492.19,7364.81,234,1
880.0,1151.69,318.0,3.864,3.658,1777.3928571436554,2492.25,7427.12,233,1
881.0,1154.38,317.65714285708964,3.863,3.658,1777.3928571436554,2492.25,7435.38,232,1
882.0,1154.5,318.0,3.864,3.657,1787.6785714291036,2492.25,7388.25,231,1
883.0,1152.94,319.19999999925494,3.863,3.656,1787.740571429953,2492.31,7422.0,230,1
884.0,1148.19,317.82857142947614,3.863,3.66,1782.6607142854482,2492.38,7423.88,229,1
885.0,1144.56,316.80000000074506,3.861,3.658,1772.375,2492.38,7409.12,228,1
886.0,1136.75,314.6666666660458,3.86,3.659,1762.1512857154012,2492.44,7405.0,227,1
887.0,1134.94,314.0,3.86,3.661,1741.5178571436554,2456.38,7393.06,226,1
888.0,1133.81,313.54285714402795,3.86,3.661,1736.3120000008494,2456.31,7364.44,225,1
889.0,1131.38,312.51428571529686,3.859,3.662,1731.1701428554952,2456.31,7386.12,224,1
890.0,1142.44,326.375,3.858,3.804,1463.375,2289.0,7887.81,223,1
899.0,1147.42,317.19999999925494,3.857,3.662,1777.4308571442962,2492.29,7628.77,214,1
900.0,1147.39,318.0,3.857,3.662,1784.320000000298,2492.32,7470.59,213,1
901.0,1145.18,316.2857142854482,3.858,3.662,1782.639714287594,2492.35,7444.35,212,1
902.0,1140.1,315.3333333339542,3.857,3.662,1772.3199999984354,2492.32,7394.02,211,1
903.0,1139.75,316.0,3.858,3.664,1756.8284285701811,2492.26,7384.35,210,1
904.0,1137.6,314.0,3.858,3.663,1756.927428571507,2456.36,7369.51,209,1
905.0,1142.95,315.3333333339542,3.859,3.665,1751.749571427703,2456.32,7420.67,208,1
906.0,1139.07,314.5714285708964,3.859,3.662,1767.239142857492,2492.38,7412.26,207,1
907.0,1138.53,314.6666666660458,3.859,3.664,1751.7485714294016,2456.32,7396.09,206,1
908.0,1145.66,315.59999999962747,3.861,3.664,1751.655571429059,2456.23,7427.77,205,1
909.0,1144.77,316.0,3.86,3.661,1767.1151428557932,2492.29,7487.62,204,1
910.0,1139.2,313.9047619048506,3.86,3.663,1767.1071428563446,2492.25,7395.87,203,1
911.0,1137.88,314.0,3.86,3.663,1751.6998571418226,2456.26,7397.22,202,1
912.0,1136.16,312.1904761902988,3.861,3.663,1751.7795714307576,2456.35,7396.52,201,1
913.0,1136.19,314.0,3.859,3.663,1746.645714284852,2456.36,7402.75,200,1
914.0,1119.91,321.60150000080466,3.849,3.807,1477.343999998644,2303.02,7935.33,199,1
915.0,191180.17,168943.6839999985,4.228,3.353,54540.004000000656,65881.38,65881.38,198,1
916.0,1115.2,312.17142857052386,3.84,3.601,2699.3199999984354,3860.32,11610.72,197,1
917.0,1126.27,310.9714285712689,3.849,3.675,1710.6697142869234,2420.38,7640.61,196,1
918.0,1132.13,312.0,3.852,3.672,1746.6377142854035,2456.35,7437.06,195,1
919.0,1138.62,313.59999999962747,3.855,3.671,1762.066285714507,2456.35,7388.1,194,1
920.0,1141.12,314.91428571380675,3.856,3.671,1772.320000000298,2492.32,7374.56,193,1
921.0,1145.02,314.6666666660458,3.857,3.669,1781.3509999997914,2492.35,7414.82,192,1
922.0,1145.31,315.3333333339542,3.857,3.668,1787.6505714282391,2492.22,7423.33,191,1
923.0,1145.89,314.40000000037253,3.858,3.667,1787.7175714280456,2492.29,7399.48,190,1
924.0,1146.81,315.2571428567171,3.858,3.668,1787.780571429059,2492.35,7440.04,189,1
925.0,1146.02,314.40000000037253,3.857,3.666,1787.749571427703,2492.32,7435.8,188,1
926.0,1144.13,314.47619047760963,3.857,3.666,1787.7175714299085,2492.29,7473.76,187,1
927.0,1140.93,313.59999999962747,3.857,3.667,1777.4938571434468,2492.35,7491.55,186,1
928.0,1138.14,312.6666666660458,3.857,3.666,1767.2091428544372,2492.35,7415.2,185,1
929.0,1137.19,313.0285714287311,3.857,3.668,1762.035285713151,2456.32,7417.41,184,1
930.0,1137.22,311.59999999962747,3.857,3.668,1761.9722857140005,2456.26,7410.27,183,1
931.0,1138.33,313.0285714287311,3.857,3.667,1756.9154285732657,2456.34,7459.86,182,1
932.0,1137.72,312.6666666660458,3.857,3.668,1756.9624285716563,2456.39,7411.55,181,1
933.0,1134.39,310.80000000074506,3.857,3.667,1756.9154285695404,2456.34,7448.73,180,1
934.0,1130.56,310.0,3.856,3.667,1746.6297142859548,2456.34,7395.0,179,1
935.0,1122.77,308.0,3.854,3.667,1741.423857141286,2456.28,7363.94,178,1
936.0,1117.66,306.6666666660458,3.853,3.67,1715.7875714283437,2420.36,7360.94,177,1
937.0,1112.7,306.40000000037253,3.852,3.671,1704.890999998897,2384.39,7306.92,176,1
938.0,1108.64,305.59999999962747,3.851,3.671,1690.057285713032,2384.34,7362.69,175,1
939.0,1087.94,310.3959999997169,3.837,3.809,1386.359999999404,2198.02,7882.45,174,1
940.0,1101.75,306.0,3.845,3.927,1376.359999999404,2168.36,7795.2,173,1
941.0,1105.69,304.0,3.849,3.674,1659.1691428534689,2348.31,7439.53,172,1
942.0,1110.84,306.17142857052386,3.851,3.674,1669.3928571436554,2384.25,7388.19,171,1
943.0,1110.84,304.9714285712689,3.852,3.671,1682.343999998644,2384.34,7376.06,170,1
944.0,1106.28,304.45714285597205,3.851,3.671,1682.375,2384.38,7374.81,169,1
945.0,1107.44,305.3333333339542,3.851,3.672,1673.21799999848,2348.22,7314.94,168,1
946.0,1107.72,304.7272727265954,3.852,3.672,1674.6297142840922,2384.34,7386.81,167,1
947.0,1111.56,307.19999999925494,3.852,3.672,1674.5977142862976,2384.31,7405.19,166,1
948.0,1106.16,304.45714285597205,3.852,3.67,1684.977428568527,2384.41,7368.78,165,1
949.0,1105.16,303.9428571444005,3.852,3.672,1669.3928571436554,2348.25,7374.5,164,1
950.0,1105.41,304.45714285597205,3.852,3.671,1664.3440000005066,2348.34,7364.81,163,1
951.0,1104.97,303.59999999962747,3.852,3.671,1668.7190000023693,2348.22,7418.44,162,1
952.0,1103.28,302.7428571432829,3.852,3.671,1664.313000002876,2348.31,7379.5,161,1
953.0,1103.5,302.96103896200657,3.852,3.671,1664.3129999991506,2348.31,7421.41,160,1
954.0,1101.66,302.22857142984867,3.852,3.671,1664.375,2348.38,7374.25,159,1
955.0,1100.66,303.4285714291036,3.851,3.671,1659.2631428539753,2348.41,7374.03,158,1
956.0,1100.69,302.0,3.851,3.673,1659.2321428563446,2348.38,7402.41,157,1
